Wall time,Step,Value
1600465055.6724072,197,0.0
1600465188.157449,198,0.0
1600465324.782699,199,0.0
1600465461.2644143,200,0.0
1600465594.8025835,201,0.0
1600465724.8126578,202,0.0
1600465852.2172377,203,0.0
1600465984.7541244,204,0.0
1600466116.200981,205,0.0
1600466252.3653874,206,0.0
1600466385.2761633,207,0.0
1600466521.9013581,208,0.0
1600466657.050147,209,0.0
1600466792.541584,210,0.0
1600466927.9651353,211,0.0
1600467059.4400177,212,0.0
1600467190.096646,213,0.0
1600467327.415441,214,0.0
1600467461.1845043,215,0.0
1600467592.1700606,216,0.0
1600467719.7377784,217,0.0
1600467852.560992,218,0.0
1600467982.539974,219,0.0
1600468122.575385,220,0.0
1600468257.8504543,221,0.0
1600468389.24932,222,0.0
1600468521.100875,223,0.0
1600468653.5453212,224,0.0
1600468785.3502367,225,0.0
1600468919.0811846,226,0.0
1600469058.331248,227,0.0
1600469189.579101,228,0.0
1600469319.74943,229,0.0
1600469454.535221,230,0.0
1600469593.9546654,231,0.0
1600469727.1734164,232,0.0
1600469860.2028956,233,0.0
1600470001.1381743,234,0.0
1600470136.3253567,235,0.0
1600470270.2765625,236,0.0
1600470402.6371121,237,0.0
1600470537.2704413,238,0.0
1600470674.487613,239,0.0
1600470807.178665,240,0.0
1600470934.510154,241,0.0
1600471067.823685,242,0.0
1600471201.261187,243,0.0
1600471335.550927,244,0.0
1600471467.7853308,245,0.0
1600471600.499666,246,0.0
1600471735.179657,247,0.0
1600471868.2764366,248,0.0
1600472007.037347,249,0.0
1600472141.688921,250,0.0
1600472275.8668437,251,0.0
1600472358.3718517,252,0.4515624940395355
1600472487.8147738,253,0.0
1600472618.7236142,254,0.0
1600472749.533589,255,0.0
1600472886.4678216,256,0.0
1600473017.0178149,257,0.0
1600473152.673715,258,0.0
1600473280.6599126,259,0.0
1600473417.7667134,260,0.0
1600473549.5014813,261,0.0
1600473684.8987687,262,0.0
1600473824.8286173,263,0.0
1600473957.261686,264,0.0
1600474085.40048,265,0.0
1600474216.9703057,266,0.0
1600474350.9652088,267,0.0
1600474475.1142747,268,0.0
1600474606.3431664,269,0.0
1600474739.8890345,270,0.0
1600474872.4155865,271,0.0
1600475006.0049598,272,0.0
1600475141.368424,273,0.0
1600475276.375425,274,0.0
1600475410.419868,275,0.0
1600475541.0958614,276,0.0
1600475674.948702,277,0.0
1600475811.1419842,278,0.0
1600475941.6979153,279,0.0
1600476072.189374,280,0.0
1600476203.0604095,281,0.0
1600476329.5639002,282,0.0
1600476464.2466116,283,0.0
1600476599.9545012,284,0.0
1600476729.7928886,285,0.0
1600476863.540988,286,0.0
1600477000.0615742,287,0.0
1600477131.963403,288,0.0
1600477265.2061062,289,0.0
1600477400.4163163,290,0.0
1600477540.8739128,291,0.0
1600477674.6746523,292,0.0
1600477807.6230807,293,0.0
1600477943.3927643,294,0.0
1600478080.189846,295,0.0
1600478210.6626148,296,0.0
1600478347.887373,297,0.0
1600478481.4222014,298,0.0
1600478613.8620174,299,0.0
1600478749.8072367,300,0.0
1600478882.443175,301,0.0
1600479014.2407885,302,0.0
1600479150.9768624,303,0.0
1600479283.8570561,304,0.0
1600479420.3768003,305,0.0
1600479551.246635,306,0.0
1600479690.6014545,307,0.0
1600479824.8892887,308,0.0
1600479957.0128703,309,0.0
1600480094.5231378,310,0.0
1600480222.9822633,311,0.0
1600480363.4454758,312,0.0
1600480497.6535034,313,0.0
1600480637.8230305,314,0.0
1600480773.1814702,315,0.0
1600480913.6951647,316,0.0
1600481089.6640966,317,0.0
1600481217.6637747,318,0.0
1600481345.105556,319,0.0
1600481472.320528,320,0.0
1600481599.5283034,321,0.0
1600481726.408467,322,0.0
1600481856.6564975,323,0.0
1600481985.666765,324,0.0
1600482115.9329877,325,0.0
1600482246.3848088,326,0.0
1600482382.854923,327,0.0
1600482510.496996,328,0.0
1600482644.0970063,329,0.0
1600482779.265075,330,0.0
1600482910.7989254,331,0.0
1600483047.2835224,332,0.0
1600483181.4653094,333,0.0
1600483317.4276078,334,0.0
1600483452.047585,335,0.0
1600483584.0796857,336,0.0
1600483714.9950426,337,0.0
1600483852.3771145,338,0.0
1600483984.5800016,339,0.0
1600484123.4292085,340,0.0
1600484255.4029982,341,0.0
1600484387.9874988,342,0.0
1600484521.9903219,343,0.0
1600484588.0525076,344,0.5394531488418579
1600484717.3621829,345,0.0
1600484872.6345344,346,0.0
1600485023.0692773,347,0.0
1600485142.9252737,348,0.0
1600485269.1535873,349,0.0
1600485395.5612936,350,0.0
